tweet,sentiment,highlight
FI ENFIJAR SHOU HAL SOT OMG,Negative,None
"Fi hada y2elle chou ela ta3me ossit l ""prom date""",Negative,None
Fi kaza 7ada sar terik w 3al hawa w b videos w wen sheftni mabsout? Ana ze3lin 3a tayyar hek ysir moustawi,Negative,None
Fi kteer wjouh helwe 3a twitter lyommm allah yehmikon,Positive,None
Fi ktir tweets btekhod retweet w fi ktir tweets ma btekhod retweet,Neutral,None
Fi ktir wazawiz bel hamra ...,Negative,None
fi rehet bakhour ktir awiye.. what are my neighbors summoning,Negative,Joke
fi rihet hari2 bel beit bas 3eref men wen jeye,Negative,None
Fi soura ahla mn haydik bas ma hetayta twitter kermelkon,Neutral,None
Fi wa7deh aletleh ana hableh Enno chou moumkin ella ?,Neutral,Bullying
Fi wa7deh ghtasaba wa7ad so tchakit 3leh so alla lzabit chou mouwasafeto aletlo -chab helo ktir -hemich -ktir chatir sex Rj3 ghtasaba lzabit,Neutral,None
Fi wahad men group l friends mae bel saf ken mnazel story eno huwe maa nABiH BErRi laL m0T ana nazalet story maa #ÙƒÙ„Ù† ÙŠØ¹Ù†ÙŠ ÙƒÙ„Ù† . Lyom ma sallam aalaye bel jemaa. The power of thawra ðŸ˜. One word: L A . T I Z E,Neutral,Sectarianism
Fi wahad rakad eddeme full speed la yekhod number able. Aa shwe ken farkashne,Negative,None
Fik t2aled adel karam w hayda hakeh eno l3adaeh 😒😒😒😏😏,Negative,None
Fikon hej trab7o alla jmile eno l meslim 3am bi 3ayid l masi7e w hayda lebnen el helo?,Negative,None
film re3eb 3ala tor2at beirutt,Negative,Sarcasm
FINA BALA AKEL KHARA W ME7EN MADAME,Negative,Foul language
fina ndal bel takhet ?,Neutral,None
FINA NSAKER EL BALAD KELU BA2A W NERJA3 3AL TES3EED METL AWAL 2 WEEKS MN EL THAWRA ??? AW 3ABELKON ESAN NEKHSAR NEISSS ???? KHALAS BIKAFFII BA2AA! LA TER2AT MTL EL KHALE2 wala KAHRABA WALA MA3ASHEIT WALA 3ISHE MTL L KHALE2 ..... 2REFNAAAA #لبنان__ينتفض,Negative,None
Fine ekol aktr mn 5 wajbet bel nhar w bdal jou3ane hada metle?(nb:wajbet ykouno mehrzin tab3an),Negative,None
Fiye efham ley dafir 2id lchmel bytwalo w dafir 2id lyamin bi dalloun 2sar Y3ne ktir jorsa hek yi haram,Negative,None
Fiye nacher ghassil 3a rmouchik,Neutral,Bullying
fiyo marade ma ba2 yzid please t3ebet,Negative,None
Fo2 ma 3ayche b wejjen ma 3endik wala wejj helo,Negative,Bullying
FOul w avantage sawa .. ykb 7alo l 7km W blaha hzzet l bdn mnstna mobarat liverpool,Negative,None
friday 13th 3mlt tahte w khefet w meshe lhal,Negative,None
Friend : man chou sayir ma3ak nezil akel bel bouza wel sweets ? Me : mberi7 3emil se3ten sport 3am jarrib rawwe7on,Positive,Joke
Fwerigh >>,Neutral,None
Gebran Bassil is secretly submissive as fuck likes to be cuffed and spanked and probably likes to be put on a leash. Nothing wrong with it but dominant 3la meeeeeen?????,Negative,None
gebran bassil kif elak een ma testa2il 🗣,Negative,None
Ghaba l aouniyeh la7 yousal la matra7 eza alouliun badna soura chamsiyeh birou7o 3al beit bisawro lchamsiyeh w bijebouloun lsoura,Negative,None
Gher the arya scene ma habbeit tbh,Negative,None
Girl b beirut 3am belbos noss kemm what,Positive,None
"Girls be like: ""Bhebo bs mch mabsouta ma3o la2ano ma 3m hebo metel ma ana bede w houwe ktir mrayahne bs ana mch merteha la2an ma bhebo..""",Neutral,None
good afternoon ana khayef,Negative,None
Good luck Saly Greig...good luck Lebanon #misslebanon #MissWorld2014 #misslebanon #MissWorld2014,Positive,None
Great hek ma me mnensah ktir iza sar fe harb. Innn,Positive,Joke
guys ana ktir khayfe men corona,Negative,None
Guys fetit debene mn lchebek 3a sawta lawe n2zt w khft 2am 3al wahle tkhabet ta7t lcharchaf😂 Mnih ma 7dn chefne,Negative,Joke
Guys hala2 chou 3emel lebanon? T2ahhalna Asian cup?,Neutral,None
Guys khallouna njou3 w mnirja3 mni7ki bil mawdu3.ra7 you2af albi minl khof kil machuf 7ada bi2illi lmajei3a jeyei asra3 mabtitkheyali. Teb chu badna ni3mil 🤦🏼‍♀️🤦🏼‍♀️. Mawtuna w khalsouna,Negative,None
Guys l 3alam l sawton helo &gt;&gt;&gt;&gt;&gt;,Positive,None
guys l kahraba sarla 3 iyyem ma n2ata3it chou ma32oul ysir kamen? :0,Negative,None
Guys ma tez3alo mene Bas el joker ma khaso bel culture taba3na.. Hach ted7achoule ye wen maken,Negative,None
Guys w3ou plz ley aam tenza3oulna yehaaaa ma sada2na ysir hek chi marra bhal 3omr #لبنان_ينتفض,Negative,None
guys! Mbereh akalet hotdog w lyom burger. Boukra chou bade etghadda? I need ideas,Neutral,None
guys.. confession.. taraket sahebte mberha,Negative,None
guyssss kenet rah mout ad ma khefettt hou haydaa,Negative,None
HA ! Tiz baydte rebhet,Positive,None
ha bentik bel soura? fakarta rejjel,Neutral,Bullying
Ha ekela sakhne ma btefham ya sis,Negative,None
ha tshoufo la ibn el ra2iiisss😍😍😍 @xTalaJx I've been trying to work with their party but I'm having a hard time connecting to them b Beirut ask him for me would you ❤️,Positive,None
Habbet kif bye2tlo. #law #law,Negative,Sarcasm
Habbet kif lah tsir l seaa 3 w manne ne3ssene wouuw,Positive,None
Habbet kif zedet parenthesis men 3endak.,Neutral,None
Habibe ma telzo2,Negative,None
Habibi ana ykhalilik 3ayltek w yen3ad 3layki w 3layon,Positive,None
habibte lech ma eltile enik marida kenet jit zertik walaw,Negative,None
habibti @nousraghaleb1 chou saierr ma3ekk :O,Negative,None
Hada 3erif chi 3an l2enfijar eza 3arid am moufta3al am chou natijto w wen w eza fi isabet am la2 nchallah la2,Negative,None
hada 3ndo PS4?,Neutral,None
hada byaaref wen fie le2e mahal chouf sunset helo boukra?,Neutral,None
Hada byaarif eza eemlo concours l usj medecine ?,Neutral,None
Hada cheyef hek ghayre ana😭😭,Negative,None
hada ghayre bi khaf men emmo bas t3alle sawta,Negative,Joke
Hada ghayre daye3 b eno shu rah ysir halla2?,Negative,None
hada ghayre ma bi hebb hayeto?,Negative,None
hada metle ma byonboset bas ychouf ref2at elk madrase?,Negative,None
hada mich eder ynem metle? #insomnia jarrabet malyoun chaghle bas 3abas,Negative,None
Hada seme3 sot enfijar ?,Negative,None
Haha khayef ma yesr2oun el sorcier,Negative,Joke
Hahaahahahaahahaahahahaah No wala z3elet.. shway,Negative,None
Hahah fakaret zet l chi!,Positive,None
Hahah tebb mouhemm kif l ta2es??,Neutral,None
Hahaha khalas z3elet o rawahet,Negative,None
Hahaha U should See Me 😂 Ka2abetttttttt,Negative,None
Hahaha ya allaaaaa yaret byetla3o b shi jemle jdeede,Negative,None
Hahaha yalla ma tawle,Neutral,None
Hahaha yemkin ma bayan kel el manta2a bas akid mesh bas tari2 😂 bo2sod hek 3ale w fi talej 🙄,Neutral,None
hahaha! Yaret bass el helem el 3arabe ba3ed ahyan teh2i2o men hal chi,Negative,Joke
hahaha. ya zalame wala 3etlen hamo,Negative,None
HAHAHAAH,Positive,None
Hahahaah habbet,Positive,None
HAHAHAAHHAHA ana ktir z3elet saraha,Negative,None
Hahahah eh yalla 🚀,Positive,None
Hahahah shkalon zekrton ktir d3ife they need a reminder.,Neutral,None
Hahahah yaret fatret som hala2 🙄,Negative,None
Hahahaha,Positive,None
Hahahaha akidddd😌😉,Positive,None
Hahahaha aryah bas enu kif btou3i? Hada be wa3eke?,Neutral,None
Hahahaha eh wallah,Positive,None
Hahahaha kteeer aweya liverpool mafiyoon hek :'),Positive,None
Hahahaha ktir z3elet😢😢,Negative,None
Hahahaha la ana kamen 3m erjof 🤫,Negative,None
Hahahaha ma hek!!! Ktir kbir 😂😂,Positive,None
Hahahaha maybe its weird bas believe me iza loubye b la7me w rez L laban 7eda ktir tayeb,Positive,None
Hahahaha nazel 3laye el nashat el youm  doing sport 3a akher hal lel 😂😂 come join 😂,Positive,None
hahahaha ra3abetne we2ef albeh …,Negative,Saying
Hahahaha za3al 😔,Negative,None
Hahahahah ktir b dahko,Positive,None
HAHAHAHAH ok tammanetna 3anjadd kena khayfin 3eshna w shefna,Negative,None
Hahahahaha eh yalla,Positive,None
Hahahahaha ehhh,Positive,None
HAHAHAHAHA waw bsir metl soha kikano,Positive,Joke
HAHAHAHAHAH bass haram Angela bhebba ana...z3elet bass chefet l video 😢,Negative,None
HAHAHAHAHAHA ataltineee,Positive,None
hahahahahaha la2 ana kamen😭bas 3etlene ham ktir,Negative,None
hahahahahahaha walla 2na 5efet 3anno lal zalame 😱😭😹😹 wa2af 2albo ya 7aram #رامز_في_الشلال,Negative,None
Hahahahahahahaha ktir 3abeleeeeee,Positive,None
HAHAHAHAHAHAHAHAHA SHU HAL NO3 HEDA,Positive,None
Hahahahahahahahahahahahahahahahahaha ktir awiyye,Positive,None
Hahahha plz ma t7otte osba3ek aal jereh w tefdahile 3e2ade :(,Negative,None
Hahahhaa Ahla shi  Hayda elli 3a rasek 😂 min ween jayebtee 👌🤣,Positive,None
HAHAHHAH ktir b khawwef,Negative,None
Hahahhahaha albo melyen mennaaa ðŸ¤£ https://www.facebook.com/723616625/posts/10156414568561626/,Negative,Joke
Hahahhahahahaha akid haykkk naake 3 naaam,Positive,None
Hahahhhaa Hayda elli besammo ja3dane 😂😂😂,Positive,None
Hahhaha kalemik l helo a7la cadeau,Positive,None
Haj tkhawfo l 3alam bl thawra Haj tkhawfo l 3alam bl thawra Haj tkhawfo l 3alam bl thawra Haj tkhawfo l 3alam bl thawra Haj tkhawfo l 3alam bl thawra Haj tkhawfo l 3alam bl thawra Haj tkhawfo l 3alam bl thawra Haj tkhawfo l 3alam bl thawra 🇱🇧🇱🇧🇱🇧🇱🇧 Merci au revoir,Neutral,None
Hala2 5edlak 3a akel b hal 3id,Positive,None
Hala2 bedkon t2oulouleh eno mafi hada byel3ab call of duty online? Chu hal cha3b hayda?,Negative,None
Hala2 ekhte saret tefham bel football,Neutral,Bullying
hala2 ma32ool l wuzara wl nuweb la2u the dark side of twitter elle byeshmol our tweets and us the gays? yaane baad l thawra fi ehtimel nenjar 3al hboos?,Negative,None
Hala2 Welbeck ktir mastool aw ana bass b7ess hek?,Negative,None
Halla2 el favorite 3a soura be twitter metel el like 3a instagram aw kif? 👀,Neutral,None
Halla2 toli3 bayye msaffar neswen 3al khalij?? lesh shou elo 3ale2a bel khalij? w ma zelik hal add bte7te2ri w ma bet 7ebbe nasso lesh kente tdallik mlazz2a bel maktab bi tyebik w manzarik el mou7taram natra yotla3lik 7ayalla dor? ste7e 3a dammik w 3a kabertik!,Negative,None
halla2 wsolet 3al beit,Neutral,None
"Halla2 Yemkin ""Hayda Hake"" Byeshbah CHWAY Program Bassem Youssef..Mesh Mhem..El Mhem Eno El Program Men Awwal Hal2a Nejih..!! Great Job All",Positive,None
Happy birthday ya helo @paul_riachy 😘,Positive,None
haraaaammmm ktir zghir hal 3asfour,Negative,None
harab kalbeee!!! labrador brown esmo Max bi manta2et aarayya eza hada le2e dm please,Negative,None
Haram 3lek ma tkoun sadi2 ma3 7elak.wma3 lnes bi haidi lmar7ali..fi rab fo2 naterna ta y7esibna,Negative,None
Haram bye3tal ham l kaherba ma yetla3 aal daraj. B zabet wa2to la yozmot,Negative,None
Haram cette dame ekleta bel 👞 bala ma te7keh.. 🐑 wara za3ima.,Negative,None
haram ktir zghire kenett,Negative,None
Hasab el day3a,Neutral,None
Hasayte? Shu hal khof,Negative,None
Haset hale bi film re3eb herbenee 😂😂,Negative,None
Haw li byotla3o convoiyet bi mounesabet eno rebhet brazil aw hayala balad ktir hebel !,Negative,Foul language
"Hawde yale byektbo ""#selfie"" bas ynazlo soura elon on social media ka2an l3alam ma rah ta3ref esa hayde selfie aw hada msawaron yeha.. #selfie",Negative,None
hay awwal marra b2oul ya reyt aande ref2a bl day3a,Negative,None
Hay l soura bl zabet msh azde 3anna,Neutral,None
hayda 3azeb,Negative,None
hayda 4 goal la messi,Neutral,Known fact
Hayda aktar match byet2abba3 fy l gazon😝😂,Neutral,Joke
Hayda al haki al sah,Positive,None
Hayda bi zabto gebran deghre Hayne ostoðŸ˜‚ðŸ˜‚,Neutral,Sarcasm
Hayda el shaher mballash 3a kheir  out of the 3g on the 4th day w ess,Negative,Foul language
Hayda el zalame 3al tv ra7 yrou7 sawto abel ma yekhlas el khitab.,Negative,None
Hayda eli b3ed el exam bi2ul mzafat w b3den bijeblak 89 bado 7are2 !,Negative,None
hayda eli byefhamo fi lal asaf!,Negative,None
Hayda enfisam hbb don't worry,Neutral,None
Hayda ensen marid,Negative,None
Hayda esmo enabling harrassment. La eno howe ka rejjel 3ml hal tasarof sar it is ok la l rjel l tenyeen y2olo hal shi w 3atahon l space yetsarrafo hek,Neutral,None
Hayda esmo match football? 2 penalties misses?,Negative,Sarcasm
Hayda esmooo akl kharaaaaaa rouh tchakaaaaa 3a li kn 3am yrechon maayyyyy,Negative,None
hayda essem 3a moussama ye3ne hachach mhachach,Negative,Bullying
Hayda fehmen el snapchat ghalatðŸ˜.,Negative,Bullying
Hayda haki last year kn tues b wa2t hki jeles &amp; this season monday w b wa2et hki jeles... Eno sodfe aw nkeye? @RamiZeineddine @joemaalouftv,Negative,None
Hayda houwehhh l2esla777 wel teghyirr l7a2i2eh kbirrr yaaaa wazirnaaaaaa yaaa hami jaybetna men ser2et chariket etisalat @Harb_Boutros,Positive,None
Hayda jamel lebnen ajmal nesaa elard,Positive,Courtesy words
Hayda l mouzi3 arrafne l match,Negative,None
hayda laeano manik sexy metla w ente ghiyrane,Negative,None
Hayda lbomii le 3am ye3ale2 law ye5ras shwe -_-,Negative,None
Hayda le khayef meno :p,Negative,None
Hayda le3eb telet 3am ymout,Neutral,Sarcasm
Hayda Lebanon 🇱🇧 kel shi fee magic 😂,Positive,None
Hayda lGeo byeje 3a eco bel 3arabe . W es ðŸ˜©,Negative,Foul language
Hayda lhayawen li darabo la nymar ----&gt; @camilozuniga18,Negative,None
hayda li aam ye2ba3 l ishara shou elo aaze? men doun shi anja2 fi isharten ser bel balad kelo meshyin,Negative,None
"Hayda li aret "" I is accept for the aub "" ya3neh smalla 3lek bhannik.",Negative,None
Hayda lvideo mnazleto men medde 3al insta 😂😂,Neutral,None
Hayda ma biya3ref ye2ra w yektob w bedo waziren Wlooo kif la Ken iza Ken 3ando terminal,Negative,None
Hayda mano solta hayda wahad er,Negative,Foul language
Hayda mech dife3 3an lnafes dros anoun rja3 tfalsaf w law bteste7o ba2a!! L3ama ze3ran w jehlin kamen,Negative,None
Hayda mehen ya habibte,Negative,Bullying
Hayda mfakar Sayyid l masi7 mtl Sayyid 7asan ðŸ˜‚ðŸ˜‚,Negative,Sectarianism
Hayda minou le3ib haydi temssil thanx brazilðŸ‘ŽðŸ‘ŽðŸ‘ŽðŸ‘ŽðŸ‘ŽðŸ‘ŽðŸ‘Ž,Negative,None
Hayda rass l 3abd msh rass l sene ; (,Negative,None
Hayda shaher 3111111 laaaaaaaaaaa,Neutral,Known fact
"Hayda shiii ""✋"" kiff byel8o mn whatsapp !!!!!! 😒",Negative,None
hayda shu ?,Neutral,None
Hayda tayar lnaser wil 7ak 2alah ye7mikon w ye7me sit lkel,Positive,None
Hayda tayaran aw shu,Negative,None
Hayda twitter mich site porno habibe ok? Bs balke ma kente 3erfa eno kermelik ya3ne,Negative,None
Hayda vedio lama alhad sle7o awas w raga3o 3a sayartoo,Neutral,None
Hayda y2elleh hayda li karajj jeleh bi ema w abouwa bi nos takeh lama kholsit ljalseh w sawato min hayda ???? Ken ybi3 batata ana akid,Negative,None
Hayda yalle bi2ellak : 2u3a tet2a5ar mabadde 2ontrak wala d2i2a Betru7 w btontro se3ten 2aniak 3alam,Negative,Foul language
Hayde awal erbeneee mish 3eress wala chi chill !!,Negative,None
Hayde ktir kebrit l khasse b rasa. Bada tru2,Negative,None
Hayde l original one mesh 3am behke 3an soura 😄,Neutral,None
Hayde lbenet 7afiz 3laya 😂,Positive,None
hayde li bta3mele hala charifit makka w hayda li bya3mil msa2af w li bya3mil moukatel hone kel wahad byelbous el kine3 li bado ye 3a twitter,Negative,None
Hayde me3de ha? Hayda kiss nailon!,Negative,Sarcasm
Hayde mesh siyese he film re3eb,Negative,None
Hayde Sia leh sawta ktir byechbah Rihanna ? #chandelier #chandelier,Neutral,None
haydik el marra hkit hake mich bi mahallo.. Kheyfe enchahat,Negative,None
Hazze l beche3 I only go TR :(,Negative,None
Hdare ma3na safar barlik  ktiir helo  - my parents 10 minutes later ..ana feyte dob oudte .,Neutral,None
He awal mara b kun eende jury w bkun hl2d panic w kheyfene ysir shi,Negative,None
he legit opened the door and said ente helwe w sakkat yelaan emmak ra3abetne,Negative,None
Hehe walla yaret,Negative,None
Hehehehe eh bass hal shi ana khayef menno 🙈🙉🙊,Negative,None
Hek,Neutral,None
Hek faj2a twitter bi arrir ma ya3mel tweet lal soura li beddeh nazzela shu haydaaa :( #ElissaEditorInChiefJamaloukiMag #ElissaEditorInChiefJamaloukiMag,Negative,None
Hek insen bala dameer fekrak hamo? Sha3bo el jo3an el mawjou3 3am bytlob meno bas ino y2oum el kerse ele mlaza2 3alaya..,Negative,None
hek ma bethoto l lebanese flag? hek yaane sarit? ma btaarfo ino nehna menhot 3alamkon abel 3alamna hon b lebnen? ana z3elet tehran maba2 tehko maae shu ha lwa2hane,Negative,Sarcasm
Helo chaklak!!!!!!! 😌,Positive,None
Helo kteer kteer kteer,Positive,None
Helo ktir,Negative,None
Helo ktir eza finals aa respondus ana jeye tabshe aa wejje.. Chou bade aamol,Negative,Saying
Helo ktir na7esna ba3ed ðŸ˜°,Negative,Sarcasm
Helo l hobb bess mch helo l habal,Negative,Sarcasm
Helo l TL50% 3an website nadim l gemayel w 50% tammarrad dod moursy... Bade efham chou khasson el lebnenye byetdakhalo bi kel sawrat l 3alam,Negative,Sarcasm
helwe hal soura banet?,Neutral,None
Helwe mennakkk 😉,Positive,None
Her: Hayete elle shi helo abel ma nnem :$Him: 3asal Ya haram ma fe2 tene nhar,Positive,Joke
Hessa hale chi ktir awe 😂,Positive,None
hi rje3et la hayete l tabi3ie. kifkon ?,Positive,None
hlemet eno kenet 3am bou2a3 men el chebbek,Negative,None
Hll2 bi wa2fouwoun mnl cherke 😂,Neutral,None
hloff eno enta scientifique w bta3nel recherche hadret l neyeb li ma ba3ref esmak?! HAHAHHAHAHHAHA,Negative,Bullying
Hmar mn Lebnen. Roo7 ballit l ba7r 😂,Negative,None
Hole mch l 3awniye b mazraaet yachouu. Chou badkon bl hake they're the good guysðŸ˜‚,Neutral,Sectarianism
HOTO MTV HALA2 MARWAN HABIB,Positive,None
House logic be like : Hayda el cha5es chaklo merte7 bel nawme 5allina nbalich ndoj w neze3jo 7atta yfi2,Negative,Sarcasm
Houwe erslen eza chefne ma mna3rfo badna na3ref ebno ?,Neutral,None
Houwe l la3eb l wa7id li z3elet 3a za3alo bye2tol 7alo kermel l monta5ab 😢,Negative,None
Houwe mafroud hek bas ente w nezle 3a beirut min el jabal byeje lon el 8youm a2rab la da5ne ðŸ¤£,Neutral,None
houwe mazbout masna3 ll7arir w me3na tene beit da3ara w akid hayda yalle 2asdo. 3a kel 7al ma we2fet 3a hal kelme bass.tsarraf metel wled lcheri3 chi ma b charrif,Negative,None
Hyda li jeyee 3l ejtim3:) @marwan_chemaly,Neutral,None
Hydk el sene my ex bestfriend suffered men el sleep paralysis w ana mknt sade2 enu fi hek shi bel hayet w makenet se3eda wala shi. Bas lyom mn shway jarrabet hal shi w kes ekhet hayetiiii jesmi kelu was numb .Jit bedi 3ayet la bayiii ma ederet im soo scared wtf lesh hek am ysir?,Negative,None
Hye hekyetne w a3adet tehke shi nos se3\ w baaden 2al bada tla3bne eza ana alone mshit m3a 😂😂,Neutral,None
I am going. ..badkon chi min Beirut?,Neutral,None
I can only sleep to: yaaaaaa thouwar el ared,Neutral,None
I can tell hayda el nhar ma ra7 yo2ta3,Negative,None
I have work till 2 so idk eza meherze etla3 from Beirut at 2pm,Neutral,None
I love it ktir mood daya3 kel season hahahaha,Positive,None
i loveyou hbibt albi w ruhi anti ❤️ @kawtharhadaya,Positive,None
I m in love with the Coco Chou ma elak ta3me bel hayet anta,Negative,Bullying
I really feel like crying...jeboule chafra la chatteb w hek,Negative,None
I saved twinkies life(cat) kenet rah tkeb hala aan l balcon omg aam erjof,Negative,None
I stopped watching bel ekhir adma z3elet :((,Negative,None
i swear kent aam be2ra wel laptop eddeme deghre ttala3et bel laptop w sakarto ayre bel khof,Negative,Foul language
i wanna watch bas ana khayef,Negative,None
I wanna watch it bas enno 7asab 3elme ba3ed ma nezel cine,Neutral,None
